token_id,asset_contract_address,collection_slug,last_sale_payment_token_id,last_sale_payment_token_symbol,last_sale_payment_token_address,last_sale_payment_token_name,last_sale_payment_token_eth_price,last_sale_payment_token_usd_price,last_sale_transaction_from_account_address,last_sale_transaction_id,last_sale_transaction_timestamp,last_sale_transaction_to_account_address,last_sale_event_timestamp,last_sale_total_price,last_sale_created_date,last_sale_quantity,name,num_sales,asset_contract_created_date,asset_contract_dev_seller_fee_basis_points,asset_favorites,asset_category,created_year
80429871025811185059637884652673309792751753756700706488218533769824041959425,0x495f947276749ce646f68ac8c248420045cb7b5e,uwpo,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x1e299dc52eb9fdab6a6849f9731a948d8d72e474,293296345.0,2022-03-06 05:23:50.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 05:23:50.000000,2e+17,2022-03-06 05:24:15.387849,1.0,Olia Koval ,1.0,2020-12-02 17:40:53.232025,0.0,13,photography,2020
65636117435698305131986381664699310086122325605457049035576819475468165054465,0x495f947276749ce646f68ac8c248420045cb7b5e,bondonthemoon,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x308ffb85d4e4bf1b2257f80588e70dc9d239eb36,292491027.0,2022-03-05 05:42:01.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 05:42:01.000000,3e+18,2022-03-05 05:42:17.547971,1.0,Bond on the Moon IN COLOR - 4,1.0,2020-12-02 17:40:53.232025,0.0,96,photography,2020
83563963228472722421524157084906589046026138608853598632381977709650158551041,0x495f947276749ce646f68ac8c248420045cb7b5e,meghanclaireart-sensualidad,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x1e299dc52eb9fdab6a6849f9731a948d8d72e474,292980757.0,2022-03-05 19:56:03.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 19:56:03.000000,3e+17,2022-03-05 19:56:49.547870,1.0,Sensualidad No. 7,1.0,2020-12-02 17:40:53.232025,0.0,3,photography,2020
37396605557327540892293569535198060175387544679036188188179675526474477076481,0x495f947276749ce646f68ac8c248420045cb7b5e,keletsomalepe,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xf916b594fa568fb4cf5ca7f0ebeb11ffd9e296c5,292559230.0,2022-03-05 08:00:25.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 08:00:25.000000,3e+16,2022-03-05 08:00:31.743621,1.0,Sisterhood,1.0,2020-12-02 17:40:53.232025,0.0,1,photography,2020
111403004786787839942338656262666941644924098353242818874230218048100326440961,0x495f947276749ce646f68ac8c248420045cb7b5e,beyond-sight-storm-collection-tanner-charles,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x57798ea2de5e864959a3f00a12f9224147edf7c8,292189179.0,2022-03-04 20:45:57.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:45:57.000000,2e+17,2022-03-04 20:46:09.985746,1.0,Last Glimpse #19,1.0,2020-12-02 17:40:53.232025,0.0,1,photography,2020
92981106186997462173131225936955541200537802965912956222140209218244006903809,0x495f947276749ce646f68ac8c248420045cb7b5e,yvf,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xdb2b36c24064a0115fa0474fde4d9ba1f1099122,293068379.0,2022-03-05 22:35:33.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 22:35:33.000000,1.2e+17,2022-03-05 22:36:32.243855,1.0,"01- Young, Veiled and Optimistic",1.0,2020-12-02 17:40:53.232025,0.0,2,photography,2020
23723414830987570939038117413073894158388890968204771656678316413253350064129,0x495f947276749ce646f68ac8c248420045cb7b5e,documentinginbnw,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x114fc8386fdc28bc6bc00a7b0f5c5e40142edb5e,293074600.0,2022-03-05 22:48:02.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 22:48:02.000000,3e+16,2022-03-05 22:48:12.965208,1.0,The Dispensed,1.0,2020-12-02 17:40:53.232025,0.0,1,photography,2020
6828,0x7037843d739d846cdce3a6839a80f7d70b60b99a,august-sander-10k-collection,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x3cf08d6a9436a1798c18d24a70f5ad0bea31775e,292394214.0,2022-03-05 02:47:34.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-05 02:47:34.000000,1.5e+16,2022-03-05 02:47:46.554354,1.0,AS10k+ #6937 (ASA.13.6312.54),2.0,2022-02-10 08:21:03.413376,1000.0,11,photography,2022
51082641443820473803318409807995596753001585459316189646274989703805542596609,0x495f947276749ce646f68ac8c248420045cb7b5e,ibinola,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x3b9a65d8f55b2b3eed8080b0b6f7f6ca23c1aa87,292648609.0,2022-03-05 10:52:29.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 10:52:29.000000,9e+16,2022-03-05 10:52:59.960713,1.0,stretch,2.0,2020-12-02 17:40:53.232025,0.0,17,photography,2020
81105408617785080854832733133847922677983221215878817228421569867819413143553,0x495f947276749ce646f68ac8c248420045cb7b5e,endless-transformation,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xa6fcb47690e807b19bac81fde1bb5d845a4a13e2,292468126.0,2022-03-05 04:59:08.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 04:59:08.000000,1.111e+17,2022-03-05 04:59:17.201539,1.0,Metamorphosis,1.0,2020-12-02 17:40:53.232025,0.0,3,photography,2020
1219050878811742916918751396170982211664855265239116141005233096560935436289,0x495f947276749ce646f68ac8c248420045cb7b5e,motherarth,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x8e8a99cde89d804d7325389e6a52dce6c6b3a446,292629864.0,2022-03-05 10:16:16.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 10:16:16.000000,1.95e+17,2022-03-05 10:16:30.692216,1.0,The Sunset,1.0,2020-12-02 17:40:53.232025,0.0,3,photography,2020
240007,0x46ac8540d698167fcbb9e846511beb8cf8af9bd8,quantum-curated,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xcb90dd8a79be00ca9ab62284978cf881c2899346,293237599.0,2022-03-06 03:32:53.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 03:32:53.000000,8e+17,2022-03-06 03:33:13.872884,1.0,Strange Worlds - Fractured Earth,1.0,2021-11-02 09:44:19.330482,750.0,15,photography,2021
44895796638455395858699583827266079900001397639189525936548214628404214890497,0x495f947276749ce646f68ac8c248420045cb7b5e,utopiaa,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x59d9419863c18fe500d75864a4ca31ee2964fa99,292582207.0,2022-03-05 08:49:12.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 08:49:12.000000,8e+16,2022-03-05 08:49:23.159401,1.0,UTOPIA_57,1.0,2020-12-02 17:40:53.232025,0.0,4,photography,2020
77880343441441824581090406099038781538338001840329207874185158511551827673089,0x495f947276749ce646f68ac8c248420045cb7b5e,splitstories,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xb7ef5fb53dc42839270a94ca569536a7c7e7edde,293059381.0,2022-03-05 22:18:08.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 22:18:08.000000,2.5e+17,2022-03-05 22:18:24.759802,1.0,#4 – Synchronized CHAOS,1.0,2020-12-02 17:40:53.232025,0.0,4,photography,2020
6048,0x7037843d739d846cdce3a6839a80f7d70b60b99a,august-sander-10k-collection,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x45a1e0b4e59f25caa1b2ef400f6aa64c111a426a,292670459.0,2022-03-05 11:37:31.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 11:37:31.000000,1.5e+16,2022-03-05 11:37:49.689336,1.0,AS10k+ #4439 (ASA.3.44A.6),2.0,2022-02-10 08:21:03.413376,1000.0,2,photography,2022
81105408617785080854832733133847922677983221215878817228421569871117948026881,0x495f947276749ce646f68ac8c248420045cb7b5e,endless-transformation,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xa6fcb47690e807b19bac81fde1bb5d845a4a13e2,292467245.0,2022-03-05 04:56:41.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 04:56:41.000000,2e+17,2022-03-05 04:57:37.947709,1.0,Revolution,1.0,2020-12-02 17:40:53.232025,0.0,3,photography,2020
54041311680478454514137750666078558820678381476392004809276454980352131203149,0x495f947276749ce646f68ac8c248420045cb7b5e,cherishable-moments,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xc82313a86b7630ee91c2875e147d980723728273,293453422.0,2022-03-06 10:20:35.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 10:20:35.000000,7000000000000000.0,2022-03-06 10:20:56.559640,1.0,Cherishable Moment #2 nerverending dream,2.0,2020-12-02 17:40:53.232025,0.0,3,photography,2020
55354959565481165429674156895022795466734621490117658501849673631015091830785,0x495f947276749ce646f68ac8c248420045cb7b5e,pochette,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x9f7064dfe6ca5856b3afd7a3b3974686a35bdab5,292326511.0,2022-03-05 00:46:48.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 00:46:48.000000,1e+17,2022-03-05 00:46:52.296700,1.0,Pochette#9,1.0,2020-12-02 17:40:53.232025,0.0,1,photography,2020
68303883637529458687622098800084931042461025673279233578703635596482202042369,0x495f947276749ce646f68ac8c248420045cb7b5e,thegrowingroad,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xe06c39dc0c5916f2f9d7971ecd00cde6f95bb910,292194950.0,2022-03-04 20:54:59.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-04 20:54:59.000000,2e+17,2022-03-04 20:55:26.878424,1.0,The Market,1.0,2020-12-02 17:40:53.232025,0.0,7,photography,2020
30768318183683901970491479191878959277959577976649824479860551639181721337857,0x495f947276749ce646f68ac8c248420045cb7b5e,reallifefeet,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xd857fcd4dca6d7807fcf24c49d6198e2865d40d8,292417254.0,2022-03-05 03:28:32.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 03:28:32.000000,3.575246423859764e+16,2022-03-05 03:28:41.029775,1.0,Whiskeyfoot,1.0,2020-12-02 17:40:53.232025,0.0,1,photography,2020
100600280271040798317723628260513137156606623100883316454227272015516570484737,0x495f947276749ce646f68ac8c248420045cb7b5e,boats-boats-boats,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x22cbfccf2f80d8016d66a3189842cfec8e6127bc,292856513.0,2022-03-05 16:32:43.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 16:32:43.000000,5e+16,2022-03-05 16:33:10.898432,1.0,Boats Boats Boats #29,1.0,2020-12-02 17:40:53.232025,0.0,6,photography,2020
10572,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x2862e43a13a8efc317d1d52ea386160a58f7f1ef,293692761.0,2022-03-06 16:36:20.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 16:36:20.000000,1.83e+16,2022-03-06 16:36:45.344216,1.0,Commandeered Warship,99.0,2021-02-26 03:34:03.730090,1000.0,54,trading-cards,2021
6374,0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f,metroverse,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xf390e6882d35b6068f40cd9335989b2b81179242,293381825.0,2022-03-06 08:12:51.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 08:12:51.000000,1.9444e+18,2022-03-06 08:13:09.148323,1.0,Block #6374,1.0,2022-01-17 08:23:38.028059,500.0,0,trading-cards,2022
10253,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xa193d4a5166836e2f050f28ca6ad7c0c33853d2b,293394525.0,2022-03-06 08:37:47.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 08:37:47.000000,1700000000000000.0,2022-03-06 08:38:17.398823,1.0,Void Crystal,20.0,2021-02-26 03:34:03.730090,1000.0,43,trading-cards,2021
10560,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xd05d6bddfdf3808eb41bf4745c4813b74f8c64b0,293636025.0,2022-03-06 15:09:50.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-06 15:09:50.000000,1.34e+16,2022-03-06 15:09:57.571314,1.0,Saboteur,70.0,2021-02-26 03:34:03.730090,1000.0,50,trading-cards,2021
10567,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x0e11ee7f221fda1ed4368bef57aa7a2cd302dc6c,293596056.0,2022-03-06 14:07:52.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-06 14:07:52.000000,1.65e+16,2022-03-06 14:08:14.253786,1.0,TE4 Interceptor [SE],52.0,2021-02-26 03:34:03.730090,1000.0,28,trading-cards,2021
10395,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xe184d47c5e375bb35b972925c5af3a35b078adc0,293457403.0,2022-03-06 10:27:01.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 10:27:01.000000,9.4e+16,2022-03-06 10:27:16.846471,1.0,"Magna, Tempest's Will",451.0,2021-02-26 03:34:03.730090,1000.0,207,trading-cards,2021
10482,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xa3183b5b6d9c288ac3f4659c96260fd364b6fc6c,293545672.0,2022-03-06 12:47:45.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 12:47:45.000000,2300000000000000.0,2022-03-06 12:48:05.075491,1.0,Battle-hardened Warrior,24.0,2021-02-26 03:34:03.730090,1000.0,84,trading-cards,2021
14,0xd6d18d58f79079951487a12a74262b91d143fae4,legends-of-wondermist,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x4e759c064872f08f69add6a307f5532fd2226824,293101469.0,2022-03-05 23:35:19.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 23:35:19.000000,1.7e+16,2022-03-05 23:35:33.323751,1.0,Woodie Bep (Uncommon),1.0,2021-11-29 21:53:59.128189,600.0,22,trading-cards,2021
10352108022268130223900023432056223293851600609427043094840467487019897978881,0x495f947276749ce646f68ac8c248420045cb7b5e,otter-army,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xc13da68924a724206934aaeff6701fa06df8daec,293117035.0,2022-03-06 00:01:55.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 00:01:55.000000,6600000000000000.0,2022-03-06 00:02:47.286461,1.0,Otter #45,1.0,2020-12-02 17:40:53.232025,0.0,12,trading-cards,2020
15856337856917357433264578137314620566549072045013887703133172509585442865153,0x495f947276749ce646f68ac8c248420045cb7b5e,pokepxls,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x119bc97e92f6ccc433fb445f0aafc5026ad58abe,293001571.0,2022-03-05 20:32:33.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 20:32:33.000000,1e+16,2022-03-05 20:32:56.702368,1.0,PXL SCIZOR [PokePxls #212] [3/10],1.0,2020-12-02 17:40:53.232025,0.0,10,trading-cards,2020
21,0x085c091b71b9d77b8f52f073d738ce805dec369b,arbo-artifacts,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x5eb67a3b141f3036899ee77822a41277166c540e,293004807.0,2022-03-05 20:38:43.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-05 20:38:43.000000,8000000000000000.0,2022-03-05 20:38:58.251559,1.0,Ion Cannon,9.0,2022-02-25 04:17:57.941732,750.0,13,trading-cards,2022
10316,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x34807567abac20cf78978d75e253474e898514c8,293664978.0,2022-03-06 15:54:07.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 15:54:07.000000,1900000000000000.0,2022-03-06 15:54:25.962242,1.0,Doctor's Assistant,32.0,2021-02-26 03:34:03.730090,1000.0,60,trading-cards,2021
35,0x085c091b71b9d77b8f52f073d738ce805dec369b,arbo-artifacts,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x69a0b9101a3237fc63fccd03ad5bdfc39439e2c2,293015079.0,2022-03-05 20:57:04.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 20:57:04.000000,3.68e+17,2022-03-05 20:57:21.100794,1.0,Source Key,146.0,2022-02-25 04:17:57.941732,750.0,35,trading-cards,2022
10525,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xd05d6bddfdf3808eb41bf4745c4813b74f8c64b0,293636025.0,2022-03-06 15:09:50.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-06 15:09:50.000000,8600000000000000.0,2022-03-06 15:10:01.521836,1.0,Void-Touched Novice,68.0,2021-02-26 03:34:03.730090,1000.0,55,trading-cards,2021
10360,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x55c13890aaf70b450f0bf1e0faab9036a0929ea5,293174510.0,2022-03-06 01:40:54.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-06 01:40:54.000000,1.99e+16,2022-03-06 01:41:23.801853,1.0,Tome of Aetio [SE],265.0,2021-02-26 03:34:03.730090,1000.0,217,trading-cards,2021
9357,0x600c411c1195605cc75a7645f2bca782fcfc4d6c,arbo,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xbea645da9c7f6de1f7e287759ccbfd5ab9f57c08,292971946.0,2022-03-05 19:39:34.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 19:39:34.000000,4.8e+16,2022-03-05 19:39:51.876969,1.0,Hero #9357,2.0,2022-02-22 04:28:58.782372,750.0,2,trading-cards,2022
10212,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xbcf43a1aa609a95a6ebbb85c330aa56c3788f268,293678260.0,2022-03-06 16:11:31.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 16:11:31.000000,2200000000000000.0,2022-03-06 16:12:26.850478,1.0,Foundry Technician,12.0,2021-02-26 03:34:03.730090,1000.0,35,trading-cards,2021
10385,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x55c13890aaf70b450f0bf1e0faab9036a0929ea5,293174510.0,2022-03-06 01:40:54.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-06 01:40:54.000000,2.89e+16,2022-03-06 01:41:22.764276,1.0,EMP Shockwave [SE],318.0,2021-02-26 03:34:03.730090,1000.0,215,trading-cards,2021
15856337856917357433264578137314620566549072045013887703133172371046977765377,0x495f947276749ce646f68ac8c248420045cb7b5e,pokepxls,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x119bc97e92f6ccc433fb445f0aafc5026ad58abe,293005135.0,2022-03-05 20:39:12.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 20:39:12.000000,1e+16,2022-03-05 20:39:34.564117,1.0,PXL UNOWN [PokePxls #201] [3/10],1.0,2020-12-02 17:40:53.232025,0.0,5,trading-cards,2020
15856337856917357433264578137314620566549072045013887703133172256697768476673,0x495f947276749ce646f68ac8c248420045cb7b5e,pokepxls,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x8d7f38737392b630fece9a66e4deff604c050818,293040251.0,2022-03-05 21:42:29.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 21:42:29.000000,1e+16,2022-03-05 21:43:11.901275,1.0,PXL NIDOQUEEN [PokePxls #31] [2/10],1.0,2020-12-02 17:40:53.232025,0.0,11,trading-cards,2020
10506,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x9e9cd841844c804a5a389c2b6ff4224178599aee,293654263.0,2022-03-06 15:36:44.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 15:36:44.000000,1.699e+17,2022-03-06 15:37:08.006512,1.0,Progenitor Pod,125.0,2021-02-26 03:34:03.730090,1000.0,42,trading-cards,2021
16975937,0x18cb9db75fa62a9717aa98292b939e579b7c7ccd,propertysofficial,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x078f800af8b7d1e7155c5a688619536980d0a47e,293170347.0,2022-03-06 01:33:41.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 01:33:41.000000,1.5e+17,2022-03-06 01:33:58.056465,1.0,Property's #02-05-0f-24,5.0,2021-12-08 13:48:44.430929,650.0,4,trading-cards,2021
4557,0x600c411c1195605cc75a7645f2bca782fcfc4d6c,arbo,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x4cf6ebb90d33f59dd58ab89612162394cff53903,293386242.0,2022-03-06 08:22:28.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 08:22:28.000000,2e+16,2022-03-06 08:22:35.114484,1.0,Hero #4557,1.0,2022-02-22 04:28:58.782372,750.0,1,trading-cards,2022
15856337856917357433264578137314620566549072045013887703133172411728907993089,0x495f947276749ce646f68ac8c248420045cb7b5e,pokepxls,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x6578f21807eac594c1b0c3691b5e7b6cf42c2109,293083568.0,2022-03-05 23:03:34.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 23:03:34.000000,8000000000000000.0,2022-03-05 23:03:51.414017,1.0,PXL KINGLER [PokePxls #99] [2/10],1.0,2020-12-02 17:40:53.232025,0.0,3,trading-cards,2020
10518,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x0e11ee7f221fda1ed4368bef57aa7a2cd302dc6c,293642467.0,2022-03-06 15:18:34.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-06 15:18:34.000000,6.8e+16,2022-03-06 15:19:09.393158,1.0,Dimension Shifter [SE],41.0,2021-02-26 03:34:03.730090,1000.0,42,trading-cards,2021
7994,0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f,metroverse,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x3658a6713615cc4ea77409eacd6f098213d0cdbf,293134986.0,2022-03-06 00:33:43.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 00:33:43.000000,4e+18,2022-03-06 00:34:07.735901,1.0,Block #7994,3.0,2022-01-17 08:23:38.028059,500.0,3,trading-cards,2022
7,0x085c091b71b9d77b8f52f073d738ce805dec369b,arbo-artifacts,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x5eb67a3b141f3036899ee77822a41277166c540e,293004048.0,2022-03-05 20:37:17.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-05 20:37:17.000000,4500000000000000.0,2022-03-05 20:37:36.968668,1.0,Mind Override,7.0,2022-02-25 04:17:57.941732,750.0,15,trading-cards,2022
10200,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x66c48c1d23c9c42f614cab58ffe593b06e0155d8,293403528.0,2022-03-06 08:54:55.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 08:54:55.000000,2000000000000000.0,2022-03-06 08:55:05.739753,1.0,Collateral Damage,14.0,2021-02-26 03:34:03.730090,1000.0,36,trading-cards,2021
10139,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xe1435b2f0151ba3eeaf6f9502d1d27c9fb5992a1,293165938.0,2022-03-06 01:25:30.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 01:25:30.000000,2700000000000000.0,2022-03-06 01:25:43.693249,1.0,Supply Drop,28.0,2021-02-26 03:34:03.730090,1000.0,39,trading-cards,2021
3595,0x0e9d6552b85be180d941f1ca73ae3e318d2d4f1f,metroverse,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x91bfc391fdd6e07f54283bbd5f1417c58e872bad,292976683.0,2022-03-05 19:48:18.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-05 19:48:18.000000,2.4e+18,2022-03-05 19:48:35.093276,1.0,Block #3595,4.0,2022-01-17 08:23:38.028059,500.0,1,trading-cards,2022
10328,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x0cc47a41bee458ce2e7e1aaad0019fe1aa4d99c6,293393122.0,2022-03-06 08:35:24.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 08:35:24.000000,1800000000000000.0,2022-03-06 08:35:39.331339,1.0,Claymore Artillery Gun,37.0,2021-02-26 03:34:03.730090,1000.0,61,trading-cards,2021
10535,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0xd05d6bddfdf3808eb41bf4745c4813b74f8c64b0,293636025.0,2022-03-06 15:09:50.000000,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,2022-03-06 15:09:50.000000,7300000000000000.0,2022-03-06 15:09:59.772238,1.0,Scrapheap Salvager,67.0,2021-02-26 03:34:03.730090,1000.0,61,trading-cards,2021
10556,0x76be3b62873462d2142405439777e971754e8e77,parallelalpha,1.0,ETH,0x0000000000000000000000000000000000000000,Ether,1.0,2630.0,0x2862e43a13a8efc317d1d52ea386160a58f7f1ef,293695010.0,2022-03-06 16:39:07.000000,0x7f268357a8c2552623316e2562d90e642bb538e5,2022-03-06 16:39:07.000000,3500000000000000.0,2022-03-06 16:39:24.213469,1.0,Hidden Vaults,68.0,2021-02-26 03:34:03.730090,1000.0,46,trading-cards,2021
